,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,new_addition
301,jjsantos01/jupyter-notebook-mcp,jjsantos01/jupyter-notebook-mcp,"connects Jupyter Notebook to Claude AI, allowing Claude to directly interact with and control Jupyter Notebooks.","['local', 'python']",data-science-tools,https://github.com/jjsantos01/jupyter-notebook-mcp,https://github.com/jjsantos01/jupyter-notebook-mcp,MIT,2025-03-26 19:55:58,2025-04-02 04:37:21,2025-03-31 20:11:34,37,,18,3.0,1.0,,1.0,99,,,,,,,6,True,3,,,,
302,SecretiveShell/MCP-searxng,SecretiveShell/MCP-searxng,An MCP Server to connect to searXNG instances.,"['local', 'python']",search-data-extraction,https://github.com/SecretiveShell/MCP-searxng,https://github.com/SecretiveShell/MCP-searxng,MIT,2024-12-13 15:54:33,2025-02-21 17:12:52,2025-02-21 17:12:51,19,,14,1.0,3.0,1.0,,94,,,,,,3.0,6,True,3,,,,
303,nguyenvanduocit/all-in-one-model-context-protocol,nguyenvanduocit/all-in-one-model-context-protocol,"Some useful tools for developer, almost everything an engineer need: confluence, Jira, Youtube, run script, knowledge..","['go', 'local']",other-tools-and-integrations,https://github.com/nguyenvanduocit/all-in-one-model-context-protocol,https://github.com/nguyenvanduocit/all-in-one-model-context-protocol,,2024-12-12 18:27:14,2025-02-24 07:27:20,2025-02-24 07:27:17,82,,8,2.0,19.0,,1.0,87,2025-02-07 13:47:40,1.14.0,15.0,,,5.0,6,True,3,160.0,20.0,,
304,BurtTheCoder/mcp-virustotal,BurtTheCoder/mcp-virustotal,"MCP server for querying the VirusTotal API. This server provides tools for scanning URLs, analyzing file hashes, and..","['cloud', 'typescript', 'windows']",security,https://github.com/BurtTheCoder/mcp-virustotal,https://github.com/BurtTheCoder/mcp-virustotal,MIT,2024-12-13 00:24:10,2025-03-03 06:56:04,2025-03-03 06:56:03,38,,9,1.0,6.0,1.0,1.0,81,,,,1.0,1.0,4.0,6,True,3,,,,
305,tanigami/mcp-server-perplexity,tanigami/mcp-server-perplexity,Interacting with Perplexity API.,"['cloud', 'python']",other-tools-and-integrations,https://github.com/tanigami/mcp-server-perplexity,https://github.com/tanigami/mcp-server-perplexity,MIT,2024-12-05 08:00:14,2024-12-25 07:06:10,2024-12-25 07:06:09,8,,16,2.0,4.0,2.0,,81,,,,1.0,1.0,3.0,6,True,3,,,,
306,zcaceres/gtasks-mcp,zcaceres/gtasks-mcp,An MCP server to Manage Google Tasks.,"['cloud', 'typescript']",communication,https://github.com/zcaceres/gtasks-mcp,https://github.com/zcaceres/gtasks-mcp,MIT,2024-12-17 21:44:26,2025-02-02 19:25:00,2025-02-02 19:25:00,11,,28,2.0,5.0,10.0,,78,,,,,,2.0,6,True,3,,,,
307,pierrebrunelle/mcp-server-openai,pierrebrunelle/mcp-server-openai,Query OpenAI models directly from Claude using MCP protocol.,"['cloud', 'python']",other-tools-and-integrations,https://github.com/pierrebrunelle/mcp-server-openai,https://github.com/pierrebrunelle/mcp-server-openai,MIT,2024-11-28 03:40:31,2024-11-28 03:48:15,2024-11-28 03:48:15,3,,16,2.0,4.0,2.0,,73,,,,,,,6,True,3,,,,
308,tinybirdco/mcp-tinybird,tinybirdco/mcp-tinybird,An MCP server to interact with a Tinybird Workspace from any MCP client.,"['cloud', 'python']",customer-data-platforms,https://github.com/tinybirdco/mcp-tinybird,https://github.com/tinybirdco/mcp-tinybird,Apache-2.0,2024-11-27 10:07:15,2025-08-21 18:53:30,2025-08-21 18:53:30,124,1.0,14,2.0,35.0,1.0,1.0,70,,,,1.0,1.0,8.0,6,True,3,,,,
309,xzq-xu/jvm-mcp-server,xzq-xu/jvm-mcp-server,An implementation project of a JVM-based MCP (Model Context Protocol) server.,"['local', 'typescript']",developer-tools,https://github.com/xzq-xu/jvm-mcp-server,https://github.com/xzq-xu/jvm-mcp-server,MIT,2025-03-10 18:55:52,2025-06-27 06:20:02,2025-06-18 07:19:28,33,1.0,12,3.0,18.0,2.0,2.0,66,,,,,,4.0,6,True,3,,,,
310,YuChenSSR/multi-ai-advisor-mcp,YuChenSSR/multi-ai-advisor-mcp,"A Model Context Protocol (MCP) server that queries multiple Ollama models and combines their responses, providing..","['local', 'typescript']",developer-tools,https://github.com/YuChenSSR/multi-ai-advisor-mcp,https://github.com/YuChenSSR/multi-ai-advisor-mcp,MIT,2025-03-24 12:52:06,2025-04-02 19:12:18,2025-04-02 19:12:18,24,,16,1.0,3.0,1.0,,62,,,,,,3.0,6,True,3,,,,
311,allenporter/mcp-server-home-assistant,allenporter/mcp-server-home-assistant,Expose all Home Assistant voice intents through a Model Context Protocol Server allowing home control.,"['local', 'python']",other-tools-and-integrations,https://github.com/allenporter/mcp-server-home-assistant,https://github.com/allenporter/mcp-server-home-assistant,Apache-2.0,2024-11-27 03:00:15,2025-03-02 18:08:50,2025-03-02 14:04:37,98,,6,1.0,15.0,4.0,2.0,60,2024-11-29 18:32:09,0.1.0,1.0,,,2.0,6,True,3,,,,
312,ReAPI-com/mcp-openapi,ReAPI-com/mcp-openapi,"MCP server that lets LLMs know everything about your OpenAPI specifications to discover, explain and generate..","['local', 'typescript']",developer-tools,https://github.com/ReAPI-com/mcp-openapi,https://github.com/ReAPI-com/mcp-openapi,MIT,2025-03-29 13:11:54,2025-03-30 07:02:38,2025-03-30 01:06:08,26,,9,1.0,3.0,5.0,,57,,,,,,,6,True,3,,,,
313,johannesbrandenburger/typst-mcp,johannesbrandenburger/typst-mcp,"MCP server for Typst, a markup-based typesetting system. It provides tools for converting between LaTeX and Typst,..","['local', 'python']",other-tools-and-integrations,https://github.com/johannesbrandenburger/typst-mcp,https://github.com/johannesbrandenburger/typst-mcp,MIT,2025-04-18 10:16:17,2025-08-05 08:52:41,2025-08-05 08:52:38,25,3.0,5,1.0,2.0,1.0,,57,,,,,,2.0,6,True,3,,,,
314,r-huijts/rijksmuseum-mcp,r-huijts/rijksmuseum-mcp,"Rijksmuseum API integration for artwork search, details, and collections.","['cloud', 'typescript']",art-and-culture,https://github.com/r-huijts/rijksmuseum-mcp,https://github.com/r-huijts/rijksmuseum-mcp,MIT,2024-12-23 18:02:44,2025-02-07 09:28:40,2025-02-07 09:28:30,42,,11,4.0,2.0,2.0,1.0,55,,,,,,2.0,6,True,3,,,,
315,mpeirone/zabbix-mcp-server,mpeirone/zabbix-mcp-server,"Zabbix integration for hosts, items, triggers, templates, problems, data and more.","['cloud', 'linux', 'macos', 'python', 'windows']",monitoring,https://github.com/mpeirone/zabbix-mcp-server,https://github.com/mpeirone/zabbix-mcp-server,GPL-3.0,2025-06-22 22:47:06,2025-08-21 15:01:03,2025-08-21 15:01:02,16,16.0,16,,8.0,3.0,1.0,53,,,,,,4.0,6,True,3,,,,True
316,hiromitsusasaki/raindrop-io-mcp-server,hiromitsusasaki/raindrop-io-mcp-server,An integration that allows LLMs to interact with Raindrop.io bookmarks using the Model Context Protocol (MCP).,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/hiromitsusasaki/raindrop-io-mcp-server,https://github.com/hiromitsusasaki/raindrop-io-mcp-server,,2025-01-10 15:53:22,2025-06-04 14:44:30,2025-06-04 13:39:35,24,2.0,10,4.0,14.0,8.0,,53,,,,,,4.0,6,True,3,,,,
317,reading-plus-ai/mcp-server-deep-research,reading-plus-ai/mcp-server-deep-research,"MCP server providing OpenAI/Perplexity-like autonomous deep research, structured query elaboration, and concise..","['cloud', 'typescript']",search-data-extraction,https://github.com/reading-plus-ai/mcp-server-deep-research,https://github.com/reading-plus-ai/mcp-server-deep-research,MIT,2025-03-23 01:35:18,2025-03-25 15:50:11,2025-03-25 15:50:11,3,,16,1.0,,2.0,,167,,,,,,2.0,5,True,3,,,,
318,hustcc/mcp-mermaid,hustcc/mcp-mermaid,Generate mermaid diagram and chart with AI MCP dynamically.,"['local', 'typescript']",customer-data-platforms,https://github.com/hustcc/mcp-mermaid,https://github.com/hustcc/mcp-mermaid,MIT,2025-05-20 11:43:48,2025-08-17 12:21:07,2025-08-17 12:21:07,11,7.0,13,2.0,6.0,1.0,1.0,132,,,,,,4.0,5,True,3,,,,
319,pskill9/website-downloader,pskill9/website-downloader,This MCP server provides a tool to download entire websites using wget. It preserves the website structure and..,[],developer-tools,https://github.com/pskill9/website-downloader,https://github.com/pskill9/website-downloader,,2024-12-23 23:41:16,2024-12-24 20:29:17,2024-12-24 20:29:17,4,,22,2.0,3.0,,,132,,,,,,3.0,5,True,3,,,,
320,integromat/make-mcp-server,integromat/make-mcp-server,Turn your Make scenarios into callable tools for AI assistants.,"['local', 'official', 'typescript']",other-tools-and-integrations,https://github.com/integromat/make-mcp-server,https://github.com/integromat/make-mcp-server,MIT,2025-03-10 15:21:12,2025-08-24 05:04:49,2025-08-24 05:04:49,13,1.0,30,9.0,3.0,2.0,1.0,127,,,,,,2.0,5,True,3,,,,
321,0xshellming/mcp-summarizer,0xshellming/mcp-summarizer,"AI Summarization MCP Server, Support for multiple content types: Plain text, Web pages, PDF documents, EPUB books,..",['cloud'],knowledge-and-memory,https://github.com/0xshellming/mcp-summarizer,https://github.com/0xshellming/mcp-summarizer,,2025-02-28 08:34:32,2025-02-28 12:10:58,2025-02-28 11:46:55,10,,15,3.0,4.0,1.0,,116,,,,,,,5,True,3,,,,
322,jagan-shanmugam/open-streetmap-mcp,jagan-shanmugam/open-streetmap-mcp,An OpenStreetMap MCP server with location-based services and geospatial data.,"['local', 'python']",location-services,https://github.com/jagan-shanmugam/open-streetmap-mcp,https://github.com/jagan-shanmugam/open-streetmap-mcp,MIT,2025-03-03 21:17:47,2025-07-12 21:55:20,2025-06-30 17:51:25,9,2.0,26,1.0,6.0,2.0,,101,,,,,,2.0,5,True,3,,,,
323,deadletterq/mcp-opennutrition,deadletterq/mcp-opennutrition,"Local MCP server for searching 300,000+ foods, nutrition facts, and barcodes from the OpenNutrition database.","['local', 'typescript']",search-data-extraction,https://github.com/deadletterq/mcp-opennutrition,https://github.com/deadletterq/mcp-opennutrition,GPL-3.0,2025-06-09 18:34:32,2025-06-11 17:49:09,2025-06-11 17:49:08,11,11.0,8,1.0,9.0,,,100,,,,,,2.0,5,True,3,,,,
324,horw/esp-mcp,horw/esp-mcp,Workflow for fixing build issues in ESP32 series chips using ESP-IDF.,['embedded'],embedded-system,https://github.com/horw/esp-mcp,https://github.com/horw/esp-mcp,,2025-03-24 04:07:19,2025-07-02 01:44:35,2025-07-02 01:44:35,16,11.0,8,1.0,6.0,31.0,4.0,96,,,,,,4.0,5,True,3,,,,
325,mrjoshuak/godoc-mcp,mrjoshuak/godoc-mcp,Token-efficient Go documentation server that provides AI assistants with smart access to package docs and types..,"['go', 'local']",other-tools-and-integrations,https://github.com/mrjoshuak/godoc-mcp,https://github.com/mrjoshuak/godoc-mcp,MIT,2024-12-05 01:24:43,2025-06-25 11:59:22,2025-06-25 11:59:04,14,1.0,10,2.0,1.0,3.0,1.0,79,,,,1.0,1.0,,5,True,3,,,,
326,kukapay/freqtrade-mcp,kukapay/freqtrade-mcp,An MCP server that integrates with the Freqtrade cryptocurrency trading bot.,"['cloud', 'python']",finance-and-fintech,https://github.com/kukapay/freqtrade-mcp,https://github.com/kukapay/freqtrade-mcp,MIT,2025-03-24 13:53:19,2025-04-17 13:07:19,2025-04-17 13:06:31,3,,17,2.0,2.0,2.0,,69,,,,,,,5,True,3,,,,
327,tigranbs/mcgravity,tigranbs/mcgravity,A proxy tool for composing multiple MCP servers into one unified endpoint. Scale your AI tools by load balancing..,"['local', 'typescript']",aggregators,https://github.com/tigranbs/mcgravity,https://github.com/tigranbs/mcgravity,Apache-2.0,2025-04-13 00:02:41,2025-04-18 00:22:59,2025-04-18 00:22:55,17,,3,1.0,,1.0,1.0,68,2025-04-15 17:07:21,0.0.1,1.0,,,,5,True,3,3.0,0.0,,
328,Rai220/think-mcp,Rai220/think-mcp,"Enhances any agents reasoning capabilities by integrating the think-tools, as described in Anthropics article.","['local', 'python']",other-tools-and-integrations,https://github.com/Rai220/think-mcp,https://github.com/Rai220/think-mcp,MIT,2025-04-15 18:41:35,2025-04-16 12:08:04,2025-04-16 12:08:00,5,,7,1.0,,,,63,,,,,,,5,True,3,,,,
329,hyperb1iss/lucidity-mcp,hyperb1iss/lucidity-mcp,"Enhance AI-generated code quality through intelligent, prompt-based analysis across 10 critical dimensions from..","['local', 'python']",monitoring,https://github.com/hyperb1iss/lucidity-mcp,https://github.com/hyperb1iss/lucidity-mcp,Apache-2.0,2025-03-19 04:49:30,2025-03-19 16:35:32,2025-03-19 16:35:27,9,,19,1.0,2.0,3.0,,61,,,,,,,5,True,3,,,,
330,leehanchung/bing-search-mcp,leehanchung/bing-search-mcp,Web search capabilities using Microsoft Bing Search API.,"['cloud', 'typescript']",search-data-extraction,https://github.com/leehanchung/bing-search-mcp,https://github.com/leehanchung/bing-search-mcp,MIT,2025-03-15 23:29:35,2025-04-04 14:40:58,2025-04-04 14:40:58,17,,5,1.0,4.0,1.0,,55,,,,,,,5,True,3,,,,
331,gotoolkits/mcp-difyworkflow-server,gotoolkits/mcp-difyworkflow-server,Tools to the query and execute of Dify workflows.,"['cloud', 'go']",other-tools-and-integrations,https://github.com/gotoolkits/mcp-difyworkflow-server,https://github.com/gotoolkits/mcp-difyworkflow-server,Apache-2.0,2024-12-26 07:57:27,2024-12-26 09:02:57,2024-12-26 09:02:51,5,,12,1.0,1.0,,,55,2024-12-26 08:41:54,0.0.1,1.0,,,2.0,5,True,3,22.0,2.0,,
332,stass/lldb-mcp,stass/lldb-mcp,"A MCP server for LLDB enabling AI binary and core file analysis, debugging, disassembling.","['linux', 'local', 'macos', 'python']",developer-tools,https://github.com/stass/lldb-mcp,https://github.com/stass/lldb-mcp,BSD-2-Clause,2025-03-26 04:53:32,2025-03-26 21:41:30,2025-03-26 21:41:21,7,,4,1.0,,1.0,,51,,,,,,,5,True,3,,,,
333,weaviate/mcp-server-weaviate,weaviate/mcp-server-weaviate,An MCP Server to connect to your Weaviate collections as a knowledge base as well as using Weaviate as a chat memory..,"['cloud', 'python', 'typescript']",databases,https://github.com/weaviate/mcp-server-weaviate,https://github.com/weaviate/mcp-server-weaviate,,2025-02-11 21:23:19,2025-05-22 10:47:49,2025-05-22 10:47:19,1,,37,4.0,6.0,2.0,1.0,146,,,,,,,4,True,3,,,,
334,ckanthony/openapi-mcp,ckanthony/openapi-mcp,OpenAPI-MCP: Dockerized MCP Server to allow your AI agent to access any API with existing api docs.,"['cloud', 'go']",code-execution,https://github.com/ckanthony/openapi-mcp,https://github.com/ckanthony/openapi-mcp,,2025-04-22 20:17:06,2025-04-22 22:49:31,2025-04-22 22:49:31,9,,24,1.0,1.0,1.0,,127,,,,,,,4,True,3,,,,
335,sirmews/apple-notes-mcp,sirmews/apple-notes-mcp,Allows the AI to read from your local Apple Notes database (macOS only).,"['local', 'python']",other-tools-and-integrations,https://github.com/sirmews/apple-notes-mcp,https://github.com/sirmews/apple-notes-mcp,MIT,2024-11-30 09:23:47,2024-12-11 08:20:57,2024-12-11 08:20:57,20,,12,1.0,2.0,4.0,1.0,120,,,,,,2.0,4,True,3,,,,
336,githejie/mcp-server-calculator,githejie/mcp-server-calculator,This server enables LLMs to use calculator for precise numerical calculations.,"['local', 'python']",other-tools-and-integrations,https://github.com/githejie/mcp-server-calculator,https://github.com/githejie/mcp-server-calculator,MIT,2025-03-19 11:36:59,2025-05-10 02:23:00,2025-05-10 02:22:52,8,,16,1.0,11.0,1.0,1.0,111,,,,,,,4,True,3,,,,
337,isaacwasserman/mcp-vegalite-server,isaacwasserman/mcp-vegalite-server,Generate visualizations from fetched data using the VegaLite format and renderer.,"['local', 'python']",other-tools-and-integrations,https://github.com/isaacwasserman/mcp-vegalite-server,https://github.com/isaacwasserman/mcp-vegalite-server,,2024-12-12 18:34:10,2025-05-16 19:44:35,2025-05-16 19:44:35,11,,16,2.0,3.0,1.0,3.0,86,,,,,,3.0,4,True,3,,,,
338,diivi/aseprite-mcp,diivi/aseprite-mcp,MCP server using the Aseprite API to create pixel art.,"['local', 'python']",art-and-culture,https://github.com/diivi/aseprite-mcp,https://github.com/diivi/aseprite-mcp,MIT,2025-04-05 21:55:18,2025-04-05 21:57:59,2025-04-05 21:57:59,2,,8,1.0,1.0,2.0,,77,,,,,,,4,True,3,,,,
339,ShenghaiWang/xcodebuild,ShenghaiWang/xcodebuild,Build iOS Xcode workspace/project and feed back errors to llm.,['macos'],developer-tools,https://github.com/ShenghaiWang/xcodebuild,https://github.com/ShenghaiWang/xcodebuild,MIT,2025-03-02 07:07:58,2025-08-15 20:45:47,2025-08-15 20:45:47,9,2.0,6,2.0,2.0,,1.0,73,,,,,,3.0,4,True,3,,,,
340,video-creator/ffmpeg-mcp,video-creator/ffmpeg-mcp,"Using ffmpeg command line to achieve an mcp server, can be very convenient, through the dialogue to achieve the local..",[],multimedia-process,https://github.com/video-creator/ffmpeg-mcp,https://github.com/video-creator/ffmpeg-mcp,MIT,2025-03-25 03:49:19,2025-05-13 09:30:15,2025-05-13 09:30:03,15,,12,1.0,1.0,,,73,,,,,,2.0,4,True,3,,,,
341,tiianhk/MaxMSP-MCP-Server,tiianhk/MaxMSP-MCP-Server,"A coding agent for Max (Max/MSP/Jitter), which is a visual programming language for music and multimedia.","['local', 'python']",coding-agents,https://github.com/tiianhk/MaxMSP-MCP-Server,https://github.com/tiianhk/MaxMSP-MCP-Server,,2025-04-18 15:43:58,2025-04-24 08:53:18,2025-04-24 08:53:02,50,,7,2.0,,3.0,,72,,,,,,4.0,4,True,3,,,,
342,kukapay/crypto-indicators-mcp,kukapay/crypto-indicators-mcp,An MCP server providing a range of cryptocurrency technical analysis indicators and strategie.,"['cloud', 'python']",finance-and-fintech,https://github.com/kukapay/crypto-indicators-mcp,https://github.com/kukapay/crypto-indicators-mcp,MIT,2025-03-23 04:38:09,2025-03-27 23:30:58,2025-03-27 23:30:47,2,,30,1.0,3.0,2.0,1.0,68,,,,,,,4,True,3,,,,
343,ConechoAI/openai-websearch-mcp,ConechoAI/openai-websearch-mcp,This is a Python-based MCP server that provides OpenAI web_search build-in tool.,"['cloud', 'local', 'python']",search-data-extraction,https://github.com/ConechoAI/openai-websearch-mcp,https://github.com/ConechoAI/openai-websearch-mcp,MIT,2025-03-12 05:59:19,2025-03-14 14:23:04,2025-03-13 15:18:47,19,,13,2.0,3.0,1.0,,61,,,,,,2.0,4,True,3,,,,
344,zhsama/duckduckgo-mcp-server,zhsama/duckduckgo-mcp-server,This is a TypeScript-based MCP server that provides DuckDuckGo search functionality.,"['cloud', 'local', 'typescript']",search-data-extraction,https://github.com/zhsama/duckduckgo-mcp-server,https://github.com/zhsama/duckduckgo-mcp-server,MIT,2025-03-09 13:32:08,2025-04-04 09:10:29,2025-04-04 09:10:27,10,,4,2.0,1.0,,3.0,58,,,,,,2.0,4,True,3,,,,
345,mberg/kokoro-tts-mcp,mberg/kokoro-tts-mcp,MCP Server that uses the open weight Kokoro TTS models to convert text-to-speech. Can convert text to MP3 on a local..,"['local', 'python']",text-to-speech,https://github.com/mberg/kokoro-tts-mcp,https://github.com/mberg/kokoro-tts-mcp,Apache-2.0,2025-03-23 16:15:42,2025-07-02 19:50:48,2025-07-02 19:50:47,15,1.0,12,1.0,4.0,1.0,,54,,,,,,2.0,4,True,3,,,,
346,kukapay/cryptopanic-mcp-server,kukapay/cryptopanic-mcp-server,"Providing latest cryptocurrency news to AI agents, powered by CryptoPanic.","['cloud', 'python']",finance-and-fintech,https://github.com/kukapay/cryptopanic-mcp-server,https://github.com/kukapay/cryptopanic-mcp-server,MIT,2025-03-10 23:37:16,2025-06-18 08:26:37,2025-06-18 08:26:32,6,2.0,16,2.0,4.0,,,50,,,,,,2.0,4,True,3,,,,True
347,34892002/bilibili-mcp-js,34892002/bilibili-mcp-js,A MCP server that supports searching for Bilibili content. Provides LangChain integration examples and test scripts.,"['local', 'typescript']",browser-automation,https://github.com/34892002/bilibili-mcp-js,https://github.com/34892002/bilibili-mcp-js,,2025-03-24 10:27:50,2025-04-23 05:44:33,2025-04-23 05:44:33,10,,20,3.0,,3.0,2.0,115,,,,,,,3,True,3,,,,
348,hannesrudolph/sqlite-explorer-fastmcp-mcp-server,hannesrudolph/sqlite-explorer-fastmcp-mcp-server,"An MCP server that provides safe, read-only access to SQLite databases through Model Context Protocol (MCP). This..","['local', 'python']",databases,https://github.com/hannesrudolph/sqlite-explorer-fastmcp-mcp-server,https://github.com/hannesrudolph/sqlite-explorer-fastmcp-mcp-server,,2024-12-15 00:08:25,2025-07-18 07:01:19,2025-07-18 07:01:19,9,2.0,21,2.0,3.0,2.0,1.0,83,,,,,,2.0,3,True,3,,,,
349,hannesrudolph/imessage-query-fastmcp-mcp-server,hannesrudolph/imessage-query-fastmcp-mcp-server,"An MCP server that provides safe access to your iMessage database through Model Context Protocol (MCP), enabling LLMs..","['local', 'macos', 'python']",communication,https://github.com/hannesrudolph/imessage-query-fastmcp-mcp-server,https://github.com/hannesrudolph/imessage-query-fastmcp-mcp-server,,2024-12-15 07:00:12,2025-05-27 22:25:30,2025-05-27 22:25:30,5,1.0,12,2.0,2.0,2.0,,67,,,,,,3.0,3,True,3,,,,
350,SureScaleAI/openai-gpt-image-mcp,SureScaleAI/openai-gpt-image-mcp,OpenAI GPT image generation/editing MCP server.,"['cloud', 'typescript']",aggregators,https://github.com/SureScaleAI/openai-gpt-image-mcp,https://github.com/SureScaleAI/openai-gpt-image-mcp,MIT,2025-04-27 07:54:28,2025-05-31 21:07:31,2025-05-31 21:07:30,11,1.0,19,,3.0,,1.0,66,,,,,,2.0,3,True,3,,,,
351,Bankless/onchain-mcp,Bankless/onchain-mcp,"Bankless Onchain API to interact with smart contracts, query transaction and token information.","['cloud', 'typescript']",finance-and-fintech,https://github.com/Bankless/onchain-mcp,https://github.com/Bankless/onchain-mcp,,2025-03-10 13:26:32,2025-07-22 07:09:26,2025-03-18 22:03:29,53,,13,2.0,6.0,,1.0,62,,,,,,2.0,3,True,3,,,,
