,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,updated_github_id
350,mpeirone/zabbix-mcp-server,mpeirone/zabbix-mcp-server,"Zabbix integration for hosts, items, triggers, templates, problems, data and more.","['cloud', 'linux', 'macos', 'python', 'windows']",monitoring,https://github.com/mpeirone/zabbix-mcp-server,https://github.com/mpeirone/zabbix-mcp-server,GPL-3.0,2025-06-22 22:47:06,2025-08-21 15:01:03,2025-08-21 15:01:02,16.0,4.0,23.0,1.0,10.0,7.0,1.0,82.0,,,,,,4.0,5,True,3.0,,,,
351,ShenghaiWang/xcodebuild,ShenghaiWang/xcodebuild,Build iOS Xcode workspace/project and feed back errors to llm.,['macos'],developer-tools,https://github.com/ShenghaiWang/xcodebuild,https://github.com/ShenghaiWang/xcodebuild,MIT,2025-03-02 07:07:58,2025-08-15 20:45:47,2025-08-15 20:45:47,9.0,2.0,8.0,2.0,3.0,,1.0,76.0,,,,,,4.0,5,True,3.0,,,,
352,tigranbs/mcgravity,tigranbs/mcgravity,A proxy tool for composing multiple MCP servers into one unified endpoint. Scale your AI tools by load balancing..,"['local', 'typescript']",aggregators,https://github.com/tigranbs/mcgravity,https://github.com/tigranbs/mcgravity,Apache-2.0,2025-04-13 00:02:41,2025-04-18 00:22:59,2025-04-18 00:22:55,17.0,,4.0,1.0,1.0,1.0,1.0,71.0,2025-04-15 17:07:21,0.0.1,1.0,,,,5,True,3.0,4.0,0.0,,
353,gomarble-ai/google-ads-mcp-server,gomarble-ai/google-ads-mcp-server,"MCP server acting as an interface to the Google Ads, enabling programmatic access to Google Ads data and management..","['cloud', 'python']",marketing,https://github.com/gomarble-ai/google-ads-mcp-server,https://github.com/gomarble-ai/google-ads-mcp-server,MIT,2025-06-12 18:29:55,2025-07-09 05:48:14,2025-07-09 05:48:13,22.0,,20.0,1.0,6.0,1.0,,67.0,,,,,,2.0,5,True,3.0,,,,
354,OctagonAI/octagon-deep-research-mcp,OctagonAI/octagon-deep-research-mcp,"Lightning-Fast, High-Accuracy Deep Research Agent.","['cloud', 'local', 'official', 'typescript']",search-data-extraction,https://github.com/OctagonAI/octagon-deep-research-mcp,https://github.com/OctagonAI/octagon-deep-research-mcp,MIT,2025-06-03 00:29:01,2025-06-03 06:17:03,2025-06-03 06:17:03,6.0,,10.0,,1.0,,,64.0,,,,,,2.0,5,True,3.0,,,,
355,zhsama/duckduckgo-mcp-server,zhsama/duckduckgo-mcp-server,This is a TypeScript-based MCP server that provides DuckDuckGo search functionality.,"['cloud', 'local', 'typescript']",search-data-extraction,https://github.com/zhsama/duckduckgo-mcp-server,https://github.com/zhsama/duckduckgo-mcp-server,MIT,2025-03-09 13:32:08,2025-04-04 09:10:29,2025-04-04 09:10:27,10.0,,6.0,2.0,2.0,,3.0,61.0,,,,,,2.0,5,True,3.0,,,,
356,roadwy/cve-search_mcp,roadwy/cve-search_mcp,A Model Context Protocol (MCP) server for querying the CVE-Search API. This server provides comprehensive access to..,"['local', 'python']",security,https://github.com/roadwy/cve-search_mcp,https://github.com/roadwy/cve-search_mcp,MIT,2025-03-12 10:50:39,2025-07-26 14:17:29,2025-07-26 14:17:28,11.0,4.0,8.0,1.0,5.0,1.0,1.0,58.0,,,,,,4.0,5,True,3.0,,,,
357,gotoolkits/mcp-difyworkflow-server,gotoolkits/mcp-difyworkflow-server,Tools to the query and execute of Dify workflows.,"['cloud', 'go']",other-tools-and-integrations,https://github.com/gotoolkits/mcp-difyworkflow-server,https://github.com/gotoolkits/mcp-difyworkflow-server,Apache-2.0,2024-12-26 07:57:27,2024-12-26 09:02:57,2024-12-26 09:02:51,5.0,,13.0,1.0,2.0,,,58.0,2024-12-26 08:41:54,0.0.1,1.0,,,2.0,5,True,3.0,24.0,2.0,,
358,kukapay/cryptopanic-mcp-server,kukapay/cryptopanic-mcp-server,"Providing latest cryptocurrency news to AI agents, powered by CryptoPanic.","['cloud', 'python']",finance-and-fintech,https://github.com/kukapay/cryptopanic-mcp-server,https://github.com/kukapay/cryptopanic-mcp-server,MIT,2025-03-10 23:37:16,2025-06-18 08:26:37,2025-06-18 08:26:32,6.0,,17.0,2.0,4.0,,,56.0,,,,,,2.0,5,True,3.0,,,,
359,sirmews/apple-notes-mcp,sirmews/apple-notes-mcp,Allows the AI to read from your local Apple Notes database (macOS only).,"['local', 'python']",other-tools-and-integrations,https://github.com/sirmews/apple-notes-mcp,https://github.com/sirmews/apple-notes-mcp,MIT,2024-11-30 09:23:47,2024-12-11 08:20:57,2024-12-11 08:20:57,20.0,,13.0,1.0,2.0,4.0,1.0,118.0,,,,,,2.0,4,True,3.0,,,,
360,horw/esp-mcp,horw/esp-mcp,Workflow for fixing build issues in ESP32 series chips using ESP-IDF.,['embedded'],embedded-system,https://github.com/horw/esp-mcp,https://github.com/horw/esp-mcp,,2025-03-24 04:07:19,2025-07-02 01:44:35,2025-07-02 01:44:35,16.0,,11.0,1.0,7.0,31.0,4.0,111.0,,,,,,4.0,4,True,3.0,,,,
361,isaacwasserman/mcp-vegalite-server,isaacwasserman/mcp-vegalite-server,Generate visualizations from fetched data using the VegaLite format and renderer.,"['local', 'python']",other-tools-and-integrations,https://github.com/isaacwasserman/mcp-vegalite-server,https://github.com/isaacwasserman/mcp-vegalite-server,,2024-12-12 18:34:10,2025-05-16 19:44:35,2025-05-16 19:44:35,11.0,,18.0,2.0,4.0,1.0,3.0,88.0,,,,,,3.0,4,True,3.0,,,,
362,hannesrudolph/imessage-query-fastmcp-mcp-server,hannesrudolph/imessage-query-fastmcp-mcp-server,"An MCP server that provides safe access to your iMessage database through Model Context Protocol (MCP), enabling LLMs..","['local', 'macos', 'python']",communication,https://github.com/hannesrudolph/imessage-query-fastmcp-mcp-server,https://github.com/hannesrudolph/imessage-query-fastmcp-mcp-server,,2024-12-15 07:00:12,2025-05-27 22:25:30,2025-05-27 22:25:30,5.0,,13.0,2.0,3.0,2.0,,70.0,,,,,,3.0,4,True,3.0,,,,
363,Bankless/onchain-mcp,Bankless/onchain-mcp,"Bankless Onchain API to interact with smart contracts, query transaction and token information.","['cloud', 'typescript']",finance-and-fintech,https://github.com/Bankless/onchain-mcp,https://github.com/Bankless/onchain-mcp,,2025-03-10 13:26:32,2025-09-13 12:35:13,2025-03-18 22:03:29,53.0,,16.0,2.0,9.0,,1.0,67.0,,,,,,2.0,4,True,3.0,,,,
364,deadletterq/mcp-opennutrition,deadletterq/mcp-opennutrition,"Local MCP server for searching 300,000+ foods, nutrition facts, and barcodes from the OpenNutrition database.","['local', 'typescript']",search-data-extraction,https://github.com/deadletterq/mcp-opennutrition,https://github.com/deadletterq/mcp-opennutrition,GPL-3.0,2025-06-09 18:34:32,2025-06-11 17:49:09,2025-06-11 17:49:08,11.0,,9.0,1.0,10.0,,,118.0,,,,,,2.0,3,True,3.0,,,,
365,hannesrudolph/sqlite-explorer-fastmcp-mcp-server,hannesrudolph/sqlite-explorer-fastmcp-mcp-server,"An MCP server that provides safe, read-only access to SQLite databases through Model Context Protocol (MCP). This..","['local', 'python']",databases,https://github.com/hannesrudolph/sqlite-explorer-fastmcp-mcp-server,https://github.com/hannesrudolph/sqlite-explorer-fastmcp-mcp-server,,2024-12-15 00:08:25,2025-07-18 07:01:19,2025-07-18 07:01:19,9.0,2.0,23.0,2.0,4.0,3.0,1.0,88.0,,,,,,2.0,2,True,3.0,,,,
366,jdubois/azure-cli-mcp,jdubois/azure-cli-mcp,A wrapper around the Azure CLI command line that allows you to talk directly to Azure.,[],cloud-platforms,,{},,,,,,,,,,,,,,,,,,,0,False,,,,-12.0,
367,pulumi/mcp-server,pulumi/mcp-server,MCP server for interacting with Pulumi using the Pulumi Automation API and Pulumi Cloud API. Enables MCP clients to..,"['local', 'official', 'typescript']",cloud-platforms,,{},,,,,,,,,,,,,,,,,,,0,False,,,,,
